layer,probe_acc,chance,encoder,task,target
11,0.1418803418803419,0.0416666666666666,qwen3omni_own,key_id,ground_truth
12,0.09508547008547,0.0416666666666666,qwen3omni_own,key_id,ground_truth
13,0.1034188034188034,0.0416666666666666,qwen3omni_own,key_id,ground_truth
14,0.1162393162393162,0.0416666666666666,qwen3omni_own,key_id,ground_truth
15,0.1079059829059829,0.0416666666666666,qwen3omni_own,key_id,ground_truth
16,0.1162393162393162,0.0416666666666666,qwen3omni_own,key_id,ground_truth
17,0.1051282051282051,0.0416666666666666,qwen3omni_own,key_id,ground_truth
18,0.0923076923076923,0.0416666666666666,qwen3omni_own,key_id,ground_truth
19,0.1418803418803419,0.0416666666666666,qwen3omni_own,key_id,ground_truth
20,0.1179487179487179,0.0416666666666666,qwen3omni_own,key_id,ground_truth
21,0.1051282051282051,0.0416666666666666,qwen3omni_own,key_id,ground_truth
22,0.1134615384615384,0.0416666666666666,qwen3omni_own,key_id,ground_truth
23,0.1502136752136752,0.0416666666666666,qwen3omni_own,key_id,ground_truth
24,0.1418803418803419,0.0416666666666666,qwen3omni_own,key_id,ground_truth
25,0.1179487179487179,0.0416666666666666,qwen3omni_own,key_id,ground_truth
26,0.1418803418803419,0.0416666666666666,qwen3omni_own,key_id,ground_truth
27,0.1675213675213675,0.0416666666666666,qwen3omni_own,key_id,ground_truth
28,0.1418803418803419,0.0416666666666666,qwen3omni_own,key_id,ground_truth
29,0.1418803418803419,0.0416666666666666,qwen3omni_own,key_id,ground_truth
30,0.1418803418803419,0.0416666666666666,qwen3omni_own,key_id,ground_truth
31,0.1335470085470085,0.0416666666666666,qwen3omni_own,key_id,ground_truth
32,0.152991452991453,0.0416666666666666,qwen3omni_own,key_id,ground_truth
0,0.0111111111111111,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
1,0.0286549707602339,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
2,0.0286549707602339,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
3,0.0374269005847953,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
4,0.0374269005847953,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
5,0.0286549707602339,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
6,0.0263157894736842,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
7,0.0263157894736842,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
8,0.0175438596491228,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
9,0.026803118908382,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
10,0.0443469785575048,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
11,0.0355750487329434,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
12,0.0443469785575048,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
13,0.0355750487329434,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
14,0.0443469785575048,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
15,0.0263157894736842,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
16,0.0263157894736842,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
17,0.0263157894736842,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
18,0.0175438596491228,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
19,0.0175438596491228,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
20,0.0263157894736842,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
21,0.0263157894736842,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
22,0.0263157894736842,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
23,0.0175438596491228,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
24,0.0175438596491228,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
25,0.0350877192982456,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
26,0.0350877192982456,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
27,0.0350877192982456,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
28,0.0175438596491228,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
29,0.0263157894736842,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
30,0.0175438596491228,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
31,0.0175438596491228,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
32,0.0198830409356725,0.0769230769230769,qwen3omni_own,mode_id,ground_truth
0,0.96,0.2,whisper,beats_per_bar,ground_truth
1,0.68,0.2,whisper,beats_per_bar,ground_truth
2,0.76,0.2,whisper,beats_per_bar,ground_truth
3,0.72,0.2,whisper,beats_per_bar,ground_truth
4,0.72,0.2,whisper,beats_per_bar,ground_truth
5,0.72,0.2,whisper,beats_per_bar,ground_truth
6,0.72,0.2,whisper,beats_per_bar,ground_truth
7,0.72,0.2,whisper,beats_per_bar,ground_truth
8,0.72,0.2,whisper,beats_per_bar,ground_truth
9,0.76,0.2,whisper,beats_per_bar,ground_truth
10,0.76,0.2,whisper,beats_per_bar,ground_truth
11,0.76,0.2,whisper,beats_per_bar,ground_truth
12,0.72,0.2,whisper,beats_per_bar,ground_truth
13,0.72,0.2,whisper,beats_per_bar,ground_truth
14,0.68,0.2,whisper,beats_per_bar,ground_truth
15,0.72,0.2,whisper,beats_per_bar,ground_truth
16,0.72,0.2,whisper,beats_per_bar,ground_truth
17,0.72,0.2,whisper,beats_per_bar,ground_truth
18,0.68,0.2,whisper,beats_per_bar,ground_truth
19,0.72,0.2,whisper,beats_per_bar,ground_truth
20,0.68,0.2,whisper,beats_per_bar,ground_truth
21,0.8,0.2,whisper,beats_per_bar,ground_truth
22,0.64,0.2,whisper,beats_per_bar,ground_truth
23,0.64,0.2,whisper,beats_per_bar,ground_truth
24,0.64,0.2,whisper,beats_per_bar,ground_truth
25,0.68,0.2,whisper,beats_per_bar,ground_truth
26,0.64,0.2,whisper,beats_per_bar,ground_truth
27,0.72,0.2,whisper,beats_per_bar,ground_truth
28,0.72,0.2,whisper,beats_per_bar,ground_truth
29,0.76,0.2,whisper,beats_per_bar,ground_truth
30,0.72,0.2,whisper,beats_per_bar,ground_truth
31,0.76,0.2,whisper,beats_per_bar,ground_truth
32,0.8,0.2,whisper,beats_per_bar,ground_truth
0,0.3111111111111111,0.3333333333333333,whisper,cents_discrimination,ground_truth
1,0.3777777777777777,0.3333333333333333,whisper,cents_discrimination,ground_truth
2,0.4222222222222222,0.3333333333333333,whisper,cents_discrimination,ground_truth
3,0.4444444444444444,0.3333333333333333,whisper,cents_discrimination,ground_truth
4,0.3555555555555555,0.3333333333333333,whisper,cents_discrimination,ground_truth
5,0.4444444444444444,0.3333333333333333,whisper,cents_discrimination,ground_truth
6,0.4222222222222222,0.3333333333333333,whisper,cents_discrimination,ground_truth
7,0.4,0.3333333333333333,whisper,cents_discrimination,ground_truth
8,0.4888888888888889,0.3333333333333333,whisper,cents_discrimination,ground_truth
9,0.4444444444444444,0.3333333333333333,whisper,cents_discrimination,ground_truth
10,0.4444444444444444,0.3333333333333333,whisper,cents_discrimination,ground_truth
11,0.4666666666666667,0.3333333333333333,whisper,cents_discrimination,ground_truth
12,0.5111111111111111,0.3333333333333333,whisper,cents_discrimination,ground_truth
13,0.4444444444444444,0.3333333333333333,whisper,cents_discrimination,ground_truth
14,0.4888888888888889,0.3333333333333333,whisper,cents_discrimination,ground_truth
15,0.5555555555555556,0.3333333333333333,whisper,cents_discrimination,ground_truth
16,0.5333333333333333,0.3333333333333333,whisper,cents_discrimination,ground_truth
17,0.4222222222222222,0.3333333333333333,whisper,cents_discrimination,ground_truth
18,0.4666666666666667,0.3333333333333333,whisper,cents_discrimination,ground_truth
19,0.4666666666666667,0.3333333333333333,whisper,cents_discrimination,ground_truth
20,0.4888888888888889,0.3333333333333333,whisper,cents_discrimination,ground_truth
21,0.4888888888888889,0.3333333333333333,whisper,cents_discrimination,ground_truth
22,0.4888888888888889,0.3333333333333333,whisper,cents_discrimination,ground_truth
23,0.5111111111111111,0.3333333333333333,whisper,cents_discrimination,ground_truth
24,0.4222222222222222,0.3333333333333333,whisper,cents_discrimination,ground_truth
25,0.4222222222222222,0.3333333333333333,whisper,cents_discrimination,ground_truth
26,0.5555555555555556,0.3333333333333333,whisper,cents_discrimination,ground_truth
27,0.4888888888888889,0.3333333333333333,whisper,cents_discrimination,ground_truth
28,0.4666666666666667,0.3333333333333333,whisper,cents_discrimination,ground_truth
29,0.5111111111111111,0.3333333333333333,whisper,cents_discrimination,ground_truth
30,0.4666666666666667,0.3333333333333333,whisper,cents_discrimination,ground_truth
31,0.5555555555555556,0.3333333333333333,whisper,cents_discrimination,ground_truth
32,0.5333333333333333,0.3333333333333333,whisper,cents_discrimination,ground_truth
0,0.1853174603174603,0.125,whisper,chord_quality,quality
1,0.2301587301587301,0.125,whisper,chord_quality,quality
2,0.2619047619047618,0.125,whisper,chord_quality,quality
3,0.2103174603174603,0.125,whisper,chord_quality,quality
4,0.2162698412698412,0.125,whisper,chord_quality,quality
5,0.2682539682539682,0.125,whisper,chord_quality,quality
6,0.2825396825396825,0.125,whisper,chord_quality,quality
7,0.2515873015873016,0.125,whisper,chord_quality,quality
8,0.2353174603174603,0.125,whisper,chord_quality,quality
9,0.2734126984126984,0.125,whisper,chord_quality,quality
10,0.2404761904761904,0.125,whisper,chord_quality,quality
11,0.2246031746031746,0.125,whisper,chord_quality,quality
12,0.2436507936507936,0.125,whisper,chord_quality,quality
13,0.2357142857142856,0.125,whisper,chord_quality,quality
14,0.2436507936507936,0.125,whisper,chord_quality,quality
15,0.2246031746031746,0.125,whisper,chord_quality,quality
16,0.1884920634920635,0.125,whisper,chord_quality,quality
17,0.1996031746031746,0.125,whisper,chord_quality,quality
18,0.2103174603174603,0.125,whisper,chord_quality,quality
19,0.2103174603174603,0.125,whisper,chord_quality,quality
20,0.2305555555555555,0.125,whisper,chord_quality,quality
21,0.2214285714285714,0.125,whisper,chord_quality,quality
22,0.2583333333333333,0.125,whisper,chord_quality,quality
23,0.2543650793650793,0.125,whisper,chord_quality,quality
24,0.2384920634920635,0.125,whisper,chord_quality,quality
25,0.2273809523809523,0.125,whisper,chord_quality,quality
26,0.2583333333333333,0.125,whisper,chord_quality,quality
27,0.2492063492063492,0.125,whisper,chord_quality,quality
28,0.2273809523809523,0.125,whisper,chord_quality,quality
29,0.2202380952380952,0.125,whisper,chord_quality,quality
30,0.2293650793650793,0.125,whisper,chord_quality,quality
31,0.2273809523809523,0.125,whisper,chord_quality,quality
32,0.1861111111111111,0.125,whisper,chord_quality,quality
0,0.7171717171717171,0.25,whisper,instrument_id,program
1,0.7616161616161615,0.25,whisper,instrument_id,program
2,0.8626262626262626,0.25,whisper,instrument_id,program
3,0.8792929292929293,0.25,whisper,instrument_id,program
4,0.895959595959596,0.25,whisper,instrument_id,program
5,0.9111111111111112,0.25,whisper,instrument_id,program
6,0.9388888888888888,0.25,whisper,instrument_id,program
7,0.9222222222222222,0.25,whisper,instrument_id,program
8,0.9166666666666666,0.25,whisper,instrument_id,program
9,0.8944444444444445,0.25,whisper,instrument_id,program
10,0.8833333333333334,0.25,whisper,instrument_id,program
11,0.9111111111111112,0.25,whisper,instrument_id,program
12,0.9055555555555556,0.25,whisper,instrument_id,program
13,0.8888888888888888,0.25,whisper,instrument_id,program
14,0.8944444444444445,0.25,whisper,instrument_id,program
15,0.9111111111111112,0.25,whisper,instrument_id,program
16,0.9333333333333332,0.25,whisper,instrument_id,program
17,0.8888888888888888,0.25,whisper,instrument_id,program
18,0.9222222222222222,0.25,whisper,instrument_id,program
19,0.9,0.25,whisper,instrument_id,program
20,0.8777777777777778,0.25,whisper,instrument_id,program
21,0.8777777777777778,0.25,whisper,instrument_id,program
22,0.8722222222222222,0.25,whisper,instrument_id,program
23,0.8737373737373737,0.25,whisper,instrument_id,program
24,0.8888888888888888,0.25,whisper,instrument_id,program
25,0.9,0.25,whisper,instrument_id,program
26,0.8944444444444444,0.25,whisper,instrument_id,program
27,0.8792929292929292,0.25,whisper,instrument_id,program
28,0.8919191919191919,0.25,whisper,instrument_id,program
29,0.9222222222222222,0.25,whisper,instrument_id,program
30,0.9111111111111112,0.25,whisper,instrument_id,program
31,0.9111111111111112,0.25,whisper,instrument_id,program
32,0.9444444444444444,0.25,whisper,instrument_id,program
0,0.1110654039295987,0.0833333333333333,whisper,interval_id,ground_truth
1,0.1662705377602262,0.0833333333333333,whisper,interval_id,ground_truth
2,0.1460923406952367,0.0833333333333333,whisper,interval_id,ground_truth
3,0.1431670810784457,0.0833333333333333,whisper,interval_id,ground_truth
4,0.1120252547413583,0.0833333333333333,whisper,interval_id,ground_truth
5,0.091039564136317,0.0833333333333333,whisper,interval_id,ground_truth
6,0.1229888840134562,0.0833333333333333,whisper,interval_id,ground_truth
7,0.145284847155185,0.0833333333333333,whisper,interval_id,ground_truth
8,0.1320510945346399,0.0833333333333333,whisper,interval_id,ground_truth
9,0.1125280337379942,0.0833333333333333,whisper,interval_id,ground_truth
10,0.1033134659451026,0.0833333333333333,whisper,interval_id,ground_truth
11,0.1165472185656476,0.0833333333333333,whisper,interval_id,ground_truth
12,0.1089476378528594,0.0833333333333333,whisper,interval_id,ground_truth
13,0.0879619472478182,0.0833333333333333,whisper,interval_id,ground_truth
14,0.0949063916922626,0.0833333333333333,whisper,interval_id,ground_truth
15,0.0962166642289503,0.0833333333333333,whisper,interval_id,ground_truth
16,0.1180098483740432,0.0833333333333333,whisper,interval_id,ground_truth
17,0.1313959582662961,0.0833333333333333,whisper,interval_id,ground_truth
18,0.1383404027107405,0.0833333333333333,whisper,interval_id,ground_truth
19,0.1439745746184974,0.0833333333333333,whisper,interval_id,ground_truth
20,0.1384927599824484,0.0833333333333333,whisper,interval_id,ground_truth
21,0.1194724781824386,0.0833333333333333,whisper,interval_id,ground_truth
22,0.126569279898591,0.0833333333333333,whisper,interval_id,ground_truth
23,0.1128327482814099,0.0833333333333333,whisper,interval_id,ground_truth
24,0.1470521915069962,0.0833333333333333,whisper,interval_id,ground_truth
25,0.1548041294914923,0.0833333333333333,whisper,interval_id,ground_truth
26,0.1204323289941982,0.0833333333333333,whisper,interval_id,ground_truth
27,0.1204323289941982,0.0833333333333333,whisper,interval_id,ground_truth
28,0.1063910828336014,0.0833333333333333,whisper,interval_id,ground_truth
29,0.1259141436302472,0.0833333333333333,whisper,interval_id,ground_truth
30,0.14770732777534,0.0833333333333333,whisper,interval_id,ground_truth
31,0.1554592657598361,0.0833333333333333,whisper,interval_id,ground_truth
32,0.1384927599824484,0.0833333333333333,whisper,interval_id,ground_truth
0,0.1207264957264957,0.0416666666666666,whisper,key_id,ground_truth
1,0.0811965811965812,0.0416666666666666,whisper,key_id,ground_truth
2,0.0517094017094017,0.0416666666666666,whisper,key_id,ground_truth
3,0.0561965811965811,0.0416666666666666,whisper,key_id,ground_truth
4,0.0433760683760683,0.0416666666666666,whisper,key_id,ground_truth
5,0.0388888888888888,0.0416666666666666,whisper,key_id,ground_truth
6,0.0517094017094017,0.0416666666666666,whisper,key_id,ground_truth
7,0.0517094017094017,0.0416666666666666,whisper,key_id,ground_truth
8,0.0388888888888888,0.0416666666666666,whisper,key_id,ground_truth
9,0.0305555555555555,0.0416666666666666,whisper,key_id,ground_truth
10,0.0194444444444444,0.0416666666666666,whisper,key_id,ground_truth
11,0.0194444444444444,0.0416666666666666,whisper,key_id,ground_truth
12,0.0194444444444444,0.0416666666666666,whisper,key_id,ground_truth
13,0.0194444444444444,0.0416666666666666,whisper,key_id,ground_truth
14,0.0194444444444444,0.0416666666666666,whisper,key_id,ground_truth
15,0.0194444444444444,0.0416666666666666,whisper,key_id,ground_truth
16,0.0194444444444444,0.0416666666666666,whisper,key_id,ground_truth
17,0.0194444444444444,0.0416666666666666,whisper,key_id,ground_truth
18,0.0194444444444444,0.0416666666666666,whisper,key_id,ground_truth
19,0.0111111111111111,0.0416666666666666,whisper,key_id,ground_truth
20,0.0111111111111111,0.0416666666666666,whisper,key_id,ground_truth
21,0.0277777777777777,0.0416666666666666,whisper,key_id,ground_truth
22,0.0194444444444444,0.0416666666666666,whisper,key_id,ground_truth
23,0.0277777777777777,0.0416666666666666,whisper,key_id,ground_truth
24,0.0277777777777777,0.0416666666666666,whisper,key_id,ground_truth
25,0.0277777777777777,0.0416666666666666,whisper,key_id,ground_truth
26,0.0194444444444444,0.0416666666666666,whisper,key_id,ground_truth
27,0.0111111111111111,0.0416666666666666,whisper,key_id,ground_truth
28,0.0111111111111111,0.0416666666666666,whisper,key_id,ground_truth
29,0.0111111111111111,0.0416666666666666,whisper,key_id,ground_truth
30,0.0111111111111111,0.0416666666666666,whisper,key_id,ground_truth
31,0.0111111111111111,0.0416666666666666,whisper,key_id,ground_truth
32,0.0111111111111111,0.0416666666666666,whisper,key_id,ground_truth
0,0.0596491228070175,0.0769230769230769,whisper,mode_id,ground_truth
1,0.0374269005847953,0.0769230769230769,whisper,mode_id,ground_truth
2,0.0263157894736842,0.0769230769230769,whisper,mode_id,ground_truth
3,0.0374269005847953,0.0769230769230769,whisper,mode_id,ground_truth
4,0.0286549707602339,0.0769230769230769,whisper,mode_id,ground_truth
5,0.0272904483430799,0.0769230769230769,whisper,mode_id,ground_truth
6,0.0185185185185185,0.0769230769230769,whisper,mode_id,ground_truth
7,0.0365497076023391,0.0769230769230769,whisper,mode_id,ground_truth
8,0.026803118908382,0.0769230769230769,whisper,mode_id,ground_truth
9,0.0272904483430799,0.0769230769230769,whisper,mode_id,ground_truth
10,0.0180311890838206,0.0769230769230769,whisper,mode_id,ground_truth
11,0.0087719298245614,0.0769230769230769,whisper,mode_id,ground_truth
12,0.0355750487329434,0.0769230769230769,whisper,mode_id,ground_truth
13,0.0350877192982456,0.0769230769230769,whisper,mode_id,ground_truth
14,0.0175438596491228,0.0769230769230769,whisper,mode_id,ground_truth
15,0.0443469785575048,0.0769230769230769,whisper,mode_id,ground_truth
16,0.0263157894736842,0.0769230769230769,whisper,mode_id,ground_truth
17,0.0443469785575048,0.0769230769230769,whisper,mode_id,ground_truth
18,0.0642300194931773,0.0769230769230769,whisper,mode_id,ground_truth
19,0.0753411306042885,0.0769230769230769,whisper,mode_id,ground_truth
20,0.0350877192982456,0.0769230769230769,whisper,mode_id,ground_truth
21,0.0379142300194931,0.0769230769230769,whisper,mode_id,ground_truth
22,0.0637426900584795,0.0769230769230769,whisper,mode_id,ground_truth
23,0.0665692007797271,0.0769230769230769,whisper,mode_id,ground_truth
24,0.0577972709551657,0.0769230769230769,whisper,mode_id,ground_truth
25,0.0573099415204678,0.0769230769230769,whisper,mode_id,ground_truth
26,0.0374269005847953,0.0769230769230769,whisper,mode_id,ground_truth
27,0.0379142300194931,0.0769230769230769,whisper,mode_id,ground_truth
28,0.039766081871345,0.0769230769230769,whisper,mode_id,ground_truth
29,0.0466861598440545,0.0769230769230769,whisper,mode_id,ground_truth
30,0.0466861598440545,0.0769230769230769,whisper,mode_id,ground_truth
31,0.0485380116959064,0.0769230769230769,whisper,mode_id,ground_truth
32,0.0999025341130604,0.0769230769230769,whisper,mode_id,ground_truth
0,0.3346560846560846,0.2,whisper,note_count,ground_truth
1,0.4523809523809524,0.2,whisper,note_count,ground_truth
2,0.455026455026455,0.2,whisper,note_count,ground_truth
3,0.4616402116402116,0.2,whisper,note_count,ground_truth
4,0.4761904761904762,0.2,whisper,note_count,ground_truth
5,0.5105820105820106,0.2,whisper,note_count,ground_truth
6,0.4682539682539682,0.2,whisper,note_count,ground_truth
7,0.4775132275132275,0.2,whisper,note_count,ground_truth
8,0.4973544973544974,0.2,whisper,note_count,ground_truth
9,0.4828042328042328,0.2,whisper,note_count,ground_truth
10,0.5224867724867724,0.2,whisper,note_count,ground_truth
11,0.5079365079365079,0.2,whisper,note_count,ground_truth
12,0.496031746031746,0.2,whisper,note_count,ground_truth
13,0.4775132275132275,0.2,whisper,note_count,ground_truth
14,0.496031746031746,0.2,whisper,note_count,ground_truth
15,0.48015873015873,0.2,whisper,note_count,ground_truth
16,0.4775132275132275,0.2,whisper,note_count,ground_truth
17,0.4272486772486772,0.2,whisper,note_count,ground_truth
18,0.4246031746031746,0.2,whisper,note_count,ground_truth
19,0.4576719576719577,0.2,whisper,note_count,ground_truth
20,0.4642857142857142,0.2,whisper,note_count,ground_truth
21,0.4973544973544974,0.2,whisper,note_count,ground_truth
22,0.4272486772486772,0.2,whisper,note_count,ground_truth
23,0.4907407407407407,0.2,whisper,note_count,ground_truth
24,0.4920634920634921,0.2,whisper,note_count,ground_truth
25,0.4867724867724867,0.2,whisper,note_count,ground_truth
26,0.4629629629629629,0.2,whisper,note_count,ground_truth
27,0.4351851851851852,0.2,whisper,note_count,ground_truth
28,0.4497354497354497,0.2,whisper,note_count,ground_truth
29,0.4444444444444444,0.2,whisper,note_count,ground_truth
30,0.4378306878306878,0.2,whisper,note_count,ground_truth
31,0.4735449735449735,0.2,whisper,note_count,ground_truth
32,0.4523809523809524,0.2,whisper,note_count,ground_truth
0,0.9626262626262626,0.3333333333333333,whisper,octave_id,octave
1,0.9888888888888888,0.3333333333333333,whisper,octave_id,octave
2,0.9888888888888888,0.3333333333333333,whisper,octave_id,octave
3,0.941919191919192,0.3333333333333333,whisper,octave_id,octave
4,0.9570707070707072,0.3333333333333333,whisper,octave_id,octave
5,0.9570707070707072,0.3333333333333333,whisper,octave_id,octave
6,0.9888888888888888,0.3333333333333333,whisper,octave_id,octave
7,0.9737373737373738,0.3333333333333333,whisper,octave_id,octave
8,0.9888888888888888,0.3333333333333333,whisper,octave_id,octave
9,0.977777777777778,0.3333333333333333,whisper,octave_id,octave
10,0.9626262626262626,0.3333333333333333,whisper,octave_id,octave
11,0.945959595959596,0.3333333333333333,whisper,octave_id,octave
12,0.945959595959596,0.3333333333333333,whisper,octave_id,octave
13,0.9611111111111112,0.3333333333333333,whisper,octave_id,octave
14,0.9570707070707072,0.3333333333333333,whisper,octave_id,octave
15,0.9722222222222222,0.3333333333333333,whisper,octave_id,octave
16,0.9570707070707072,0.3333333333333333,whisper,octave_id,octave
17,0.9570707070707072,0.3333333333333333,whisper,octave_id,octave
18,0.941919191919192,0.3333333333333333,whisper,octave_id,octave
19,0.9308080808080806,0.3333333333333333,whisper,octave_id,octave
20,0.9348484848484848,0.3333333333333333,whisper,octave_id,octave
21,0.918181818181818,0.3333333333333333,whisper,octave_id,octave
22,0.907070707070707,0.3333333333333333,whisper,octave_id,octave
23,0.9015151515151516,0.3333333333333333,whisper,octave_id,octave
24,0.9101010101010102,0.3333333333333333,whisper,octave_id,octave
25,0.945959595959596,0.3333333333333333,whisper,octave_id,octave
26,0.8878787878787878,0.3333333333333333,whisper,octave_id,octave
27,0.8808080808080808,0.3333333333333333,whisper,octave_id,octave
28,0.8474747474747475,0.3333333333333333,whisper,octave_id,octave
29,0.8363636363636363,0.3333333333333333,whisper,octave_id,octave
30,0.8101010101010101,0.3333333333333333,whisper,octave_id,octave
31,0.7823232323232324,0.3333333333333333,whisper,octave_id,octave
32,0.7393939393939393,0.3333333333333333,whisper,octave_id,octave
0,0.4459595959595959,0.0833333333333333,whisper,pitch_note_id,pitch_class
1,0.3409090909090909,0.0833333333333333,whisper,pitch_note_id,pitch_class
2,0.302020202020202,0.0833333333333333,whisper,pitch_note_id,pitch_class
3,0.2838383838383838,0.0833333333333333,whisper,pitch_note_id,pitch_class
4,0.2313131313131312,0.0833333333333333,whisper,pitch_note_id,pitch_class
5,0.2202020202020201,0.0833333333333333,whisper,pitch_note_id,pitch_class
6,0.2146464646464646,0.0833333333333333,whisper,pitch_note_id,pitch_class
7,0.2313131313131312,0.0833333333333333,whisper,pitch_note_id,pitch_class
8,0.2257575757575757,0.0833333333333333,whisper,pitch_note_id,pitch_class
9,0.2313131313131312,0.0833333333333333,whisper,pitch_note_id,pitch_class
10,0.2368686868686868,0.0833333333333333,whisper,pitch_note_id,pitch_class
11,0.2383838383838383,0.0833333333333333,whisper,pitch_note_id,pitch_class
12,0.1994949494949494,0.0833333333333333,whisper,pitch_note_id,pitch_class
13,0.151010101010101,0.0833333333333333,whisper,pitch_note_id,pitch_class
14,0.1661616161616161,0.0833333333333333,whisper,pitch_note_id,pitch_class
15,0.158080808080808,0.0833333333333333,whisper,pitch_note_id,pitch_class
16,0.1772727272727272,0.0833333333333333,whisper,pitch_note_id,pitch_class
17,0.151010101010101,0.0833333333333333,whisper,pitch_note_id,pitch_class
18,0.1924242424242424,0.0833333333333333,whisper,pitch_note_id,pitch_class
19,0.1994949494949495,0.0833333333333333,whisper,pitch_note_id,pitch_class
20,0.1621212121212121,0.0833333333333333,whisper,pitch_note_id,pitch_class
21,0.1565656565656565,0.0833333333333333,whisper,pitch_note_id,pitch_class
22,0.1676767676767676,0.0833333333333333,whisper,pitch_note_id,pitch_class
23,0.1676767676767676,0.0833333333333333,whisper,pitch_note_id,pitch_class
24,0.1414141414141414,0.0833333333333333,whisper,pitch_note_id,pitch_class
25,0.1191919191919191,0.0833333333333333,whisper,pitch_note_id,pitch_class
26,0.1303030303030302,0.0833333333333333,whisper,pitch_note_id,pitch_class
27,0.1303030303030302,0.0833333333333333,whisper,pitch_note_id,pitch_class
28,0.1303030303030302,0.0833333333333333,whisper,pitch_note_id,pitch_class
29,0.1303030303030302,0.0833333333333333,whisper,pitch_note_id,pitch_class
30,0.1469696969696969,0.0833333333333333,whisper,pitch_note_id,pitch_class
31,0.1414141414141414,0.0833333333333333,whisper,pitch_note_id,pitch_class
32,0.1191919191919191,0.0833333333333333,whisper,pitch_note_id,pitch_class
0,0.8333333333333334,0.5,whisper,tuning_judgment,ground_truth
1,0.8,0.5,whisper,tuning_judgment,ground_truth
2,0.8333333333333334,0.5,whisper,tuning_judgment,ground_truth
3,0.8,0.5,whisper,tuning_judgment,ground_truth
4,0.8666666666666667,0.5,whisper,tuning_judgment,ground_truth
5,0.8333333333333334,0.5,whisper,tuning_judgment,ground_truth
6,0.8,0.5,whisper,tuning_judgment,ground_truth
7,0.8,0.5,whisper,tuning_judgment,ground_truth
8,0.7666666666666667,0.5,whisper,tuning_judgment,ground_truth
9,0.8,0.5,whisper,tuning_judgment,ground_truth
10,0.8,0.5,whisper,tuning_judgment,ground_truth
11,0.8,0.5,whisper,tuning_judgment,ground_truth
12,0.7666666666666667,0.5,whisper,tuning_judgment,ground_truth
13,0.7666666666666667,0.5,whisper,tuning_judgment,ground_truth
14,0.7666666666666667,0.5,whisper,tuning_judgment,ground_truth
15,0.7666666666666667,0.5,whisper,tuning_judgment,ground_truth
16,0.7666666666666667,0.5,whisper,tuning_judgment,ground_truth
17,0.7666666666666667,0.5,whisper,tuning_judgment,ground_truth
18,0.7666666666666667,0.5,whisper,tuning_judgment,ground_truth
19,0.7666666666666667,0.5,whisper,tuning_judgment,ground_truth
20,0.7666666666666667,0.5,whisper,tuning_judgment,ground_truth
21,0.7666666666666667,0.5,whisper,tuning_judgment,ground_truth
22,0.7666666666666667,0.5,whisper,tuning_judgment,ground_truth
23,0.7333333333333333,0.5,whisper,tuning_judgment,ground_truth
24,0.7333333333333333,0.5,whisper,tuning_judgment,ground_truth
25,0.7666666666666667,0.5,whisper,tuning_judgment,ground_truth
26,0.7333333333333333,0.5,whisper,tuning_judgment,ground_truth
27,0.8,0.5,whisper,tuning_judgment,ground_truth
28,0.7,0.5,whisper,tuning_judgment,ground_truth
29,0.6666666666666666,0.5,whisper,tuning_judgment,ground_truth
30,0.7,0.5,whisper,tuning_judgment,ground_truth
31,0.7333333333333333,0.5,whisper,tuning_judgment,ground_truth
32,0.7333333333333333,0.5,whisper,tuning_judgment,ground_truth
